$c0c0$,$c0c1$
-5.7174516869689365,-10.046898267107933
-5.71755363129685,-10.046822608412782
-5.717466069707119,-10.046939619487189
-5.717278894582079,-10.046883373513673
-5.717263446493061,-10.04670544434212
-5.71872191357818,-10.047289002262588
-5.717488219898265,-10.046811315349194
-5.71743588967176,-10.046869755409007
-5.717318946309821,-10.046787663757538
-5.7175853025552215,-10.047038431651968
-5.717331440758077,-10.046797549668486
-5.717137296769884,-10.046890039633064
-5.717251784153894,-10.046790858784895
-5.7174972222913105,-10.04682825908198
-5.717488011990386,-10.046879986006296
-5.717358834582099,-10.04681283375767
-5.717595986377232,-10.046902041775446
-5.71736156682426,-10.04684251035851
-5.717482010022524,-10.046855662287284
-5.717209155579244,-10.046924601348293
-5.717602873794312,-10.046678790127569
-5.717136335167595,-10.046899056469908
-5.717633112054333,-10.046964806389797
-5.7174395900617325,-10.046889782408629
-5.717211320152662,-10.04658205891675
-5.717434442623259,-10.04683351269853
-5.717451076130654,-10.046863571425336
-5.717264593227503,-10.046733444336908
-5.717639175537739,-10.046678351505376
-5.717280174043499,-10.046822807352177
-5.717643853209111,-10.046820285410703
-5.717461320107829,-10.046891060141563
-5.717447851267992,-10.046840496826604
-5.7174318248816265,-10.046524056004673
-5.717562648453756,-10.04677835236179
-5.71757343122669,-10.04692412457246
-5.717473303344294,-10.04697632762928
-5.657473257732022,-10.027604219069769
-5.71756270815531,-10.046853168580933
-5.7175930230399015,-10.0465128329757
-5.717471768505501,-10.046910171435515
-5.712780473860755,-10.048969938546854
-5.717346645715816,-10.046842733738186
-5.717105943510033,-10.047279444408638
-5.717231549978056,-10.046833524336453
-5.71729807641254,-10.046762927863062
-5.717378530389641,-10.046758230872369
-5.71724035813982,-10.046841009748986
-5.7173838920630855,-10.0467414045717
-5.7173559818760085,-10.046815224530103
-5.717385467523036,-10.046858881357911
-5.717525368130127,-10.046929768597552
-5.717539389472003,-10.046816663645997
-5.717922753108559,-10.046446594214556
-5.717536549855358,-10.046632695122865
-5.717419618528942,-10.04668244476198
-5.7175074063961935,-10.046816025800714
-5.717413989959787,-10.04690842960114
-5.717383019993637,-10.046603878261417
-5.717512670886451,-10.046943512382926
-5.717371150990705,-10.046922378244124
-5.717648588771526,-10.04680337758916
-5.717257874674248,-10.04677025144081
-5.712722296729205,-9.997946889310018
-5.7174255117580195,-10.046894292637102
-5.71751267155461,-10.046719222575213
-5.717739562940823,-10.046839690934744
-5.71745148833887,-10.04666532679928
-5.717474809558968,-10.046842578148809
-5.717331288849699,-10.046773180099317
-5.717620528811772,-10.046799722018942
-5.717254843285283,-10.046982091451378
-5.717464505595994,-10.046768484875074
-5.717541276514344,-10.046770151989266
-5.717401683808707,-10.046824458774674
-5.717270011629046,-10.04687882449455
-5.717321696616727,-10.046855766739997
-5.717496885453458,-10.04684012293284
-5.7176273170149985,-10.046865345231913
-5.717404610843629,-10.046815974182802
-5.717644614766183,-10.046946213473776
-5.717579685420271,-10.04679283585685
-5.717525335558845,-10.0466104841264
-5.717338266536931,-10.046634734275507
-5.717282309933992,-10.046772109599209
-5.717441517460924,-10.04682012584248
-5.717381835812887,-10.046869582033825
-5.717363849810035,-10.046770183963837
-5.717365171552212,-10.046852300512096
-5.717373701378787,-10.046817738551267
-5.717588306802656,-10.046794269192244
-5.717445769525483,-10.04689704557544
-5.717498721806762,-10.046741505727049
-5.717452449343518,-10.04691256946555
-5.717521150886796,-10.046866204351604
-5.717507231831224,-10.046866279455772
-5.717390902537931,-10.046795430483682
-5.717509478461352,-10.046767210103432
-5.717452515188507,-10.046936542620884
-5.71763565972058,-10.046893910756864
-5.717478648409408,-10.046767101069287
-5.717236171141725,-10.046882308070858
-5.717695633145132,-10.046700262934191
-5.717431566255617,-10.04680087027698
-5.7173388664378235,-10.046983883733738
-5.7174859507884275,-10.0470342487303
-5.717736209675429,-10.04669971517612
-5.71751541662454,-10.046720584543694
-5.717491367422227,-10.046881607892283
-5.717149676307998,-10.046603345415926
-5.717516257829274,-10.046891716385842
-5.717350634437087,-10.046880975483475
-5.717562995291612,-10.046875840139048
-5.7174284543653915,-10.046805183002864
-5.7173860247226855,-10.046945752908789
-5.717890026706517,-10.04704361382563
-5.717444316566236,-10.04694674454355
-5.71732338969532,-10.046853170616805
-5.717429468916515,-10.046615473443834
-5.717502028989691,-10.04699703040266
-5.71759563276263,-10.046843063053512
-5.717304033517071,-10.04682985560101
-5.717418217160024,-10.046782871203645
-5.717547201629469,-10.046736291642423
-5.717545062112149,-10.04667773616634
-5.7174702397397255,-10.046776542394454
-5.717640858326417,-10.04678627847404
-5.717495311374631,-10.046866429537232
-5.7176125872383325,-10.046802073370198
-5.717363065331484,-10.046799956612922
-5.717726856912634,-10.046802452128812
-5.717442567604128,-10.04678218666696
-5.717535889052494,-10.046738871730142
-5.717378505206822,-10.046823572506923
-5.717623611355528,-10.046883002155893
-5.657296321521772,-9.976027270934033
-5.717500302574976,-10.046841605099765
-5.717536863032323,-10.046863463471274
-5.717317954569424,-10.046703431150313
-5.717365024503539,-10.046841745526509
-5.717576593638542,-10.046661184854392
-5.71744480846218,-10.046932760153243
-5.717415713802871,-10.046734865313809
-5.7174336532124075,-10.046889215425727
-5.717412597334181,-10.04670897170256
-5.71753152152448,-10.046723793457591
-5.717454166555707,-10.046681311528856
-5.717705142605888,-10.046859607567342
-5.717395258257537,-10.046885067658064
-5.717862968408742,-10.047728168023928
-5.717375885995888,-10.046800297570746
-5.7173524265569995,-10.046804959615503
-5.725553748087489,-10.04479440794041
-5.717344415662991,-10.047111008179424
-5.717377132286321,-10.04667868370836
-5.717528358151735,-10.046697302997885
-5.717590763754443,-10.046766396272904
-5.717742853589279,-10.046818447802158
-5.7173343047494845,-10.046883107601916
-5.717240458205857,-10.046884224370713
-5.717200122789212,-10.046843326117116
-5.717389163132854,-10.046683951524708
-5.717358642475413,-10.0468048772523
-5.717351651166576,-10.046842080344614
-5.717466357424505,-10.046774525884562
-5.717056051101984,-10.046710058410152
-5.717485652067556,-10.046928940476336
-5.7173036352089115,-10.046762264593289
-5.717367284461422,-10.046841683573223
-5.717492281881454,-10.04678299804668
-5.71767093598358,-10.046802722843186
-5.7173699819546435,-10.046798207625782
-5.717297169839666,-10.04676962420703
-5.717329245893999,-10.046719495589418
-5.7174846911078525,-10.046678334986984
-5.717499942055125,-10.046790696788568
-5.717344467977531,-10.046818552260747
-5.717375518693176,-10.046662469885318
-5.717526902257771,-10.046846534727935
-5.717590377214357,-10.046804299629164
-5.717687248753868,-10.04692835795015
-5.7173703338274136,-10.046768677546847
-5.717475758330657,-10.04665558351146
-5.717567802025796,-10.046916416343048
-5.717485354244103,-10.0468537874195
-5.717448866823164,-10.046888648561914
-5.71720149683559,-10.046773049624855
-5.717636161157463,-10.046793019125284
-5.717596107402691,-10.046863009032752
-5.717458835840982,-10.04682024056644
-5.717431198100035,-10.046877428888047
-5.717372360164548,-10.046706327073576
-5.717595298679859,-10.047014945218937
-5.717420441901672,-10.04687774126512
-5.717448259606072,-10.046738972979682
-5.717341703043225,-10.046792068487262
-5.717581872926054,-10.046955751336816
-5.717347834934249,-10.046883277887256
-5.717543167223238,-10.046715432843497
-5.729380743292369,-10.024107567686071
-5.717694271455156,-10.04684212451691
-5.717606258976104,-10.046663043954442
-5.717332717601106,-10.04678822519798
-5.71752448009595,-10.046846292666824
-5.71736313240229,-10.04681904893893
-5.717609297468256,-10.04656467609699
-5.717452394893195,-10.046986246237552
-5.717376452515479,-10.046834221321914
-5.717408679644585,-10.04689382307455
-5.7174906551956335,-10.046791115685505
-5.717217581035805,-10.046733449770867
-5.7174718442512775,-10.04695819649031
-5.717426144147195,-10.04688430422937
-5.713377537460318,-10.020727882966986
-5.717363333904261,-10.04679604414619
-5.717362319182717,-10.046885166855272
-5.717314271299034,-10.04685036297786
-5.717646591358612,-10.046742293530276
-5.717590896548822,-10.046952246300698
-5.717416380097095,-10.046798277742107
-5.717458060096183,-10.046903133007737
-5.717332495270372,-10.046741442425384
-5.7171528655416255,-10.046749313863437
-5.717432716792332,-10.04675918719626
-5.717657164367061,-10.046812911401574
-5.7176469983527225,-10.046798579220134
-5.7173039779332475,-10.04709910056402
-5.717233123075527,-10.04692059174494
-5.717396750069173,-10.046765371123064
-5.717513818738699,-10.046776464231986
-5.717367721235011,-10.04661970391389
-5.717435959383974,-10.046730953802989
-5.717555601666796,-10.046906969561444
-5.717711336109248,-10.046742226281747
-5.717497736589889,-10.04663515689168
-5.7176554426527755,-10.046795610632673
-5.717215936863843,-10.046852636920285
-5.717367041738487,-10.046677705135886
-5.717407987663053,-10.047043610432292
-5.717330015846644,-10.046833662813542
-5.717323527370177,-10.04679349300184
-5.71770086911279,-10.04694054567072
-5.717432616624277,-10.047010407533412
-5.717763292169127,-10.047165584444445
-5.71758642103308,-10.04684773668423
-5.717411880685873,-10.046836998197842
-5.7174258254522785,-10.046800943963264
-5.717500434080453,-10.046819724139253
-5.717465760427847,-10.046799982474692
-5.717248716215614,-10.04682064214398
-5.686467339625871,-10.039136883513368
-5.717449555582522,-10.046823290782202
-5.71739551554074,-10.04680259694227
-5.717388864690766,-10.046761509717996
-5.717434598510071,-10.046811719357214
-5.717540676204225,-10.04696335611228
-5.717385900520108,-10.046883160120696
-5.717486797786826,-10.046848268440437
-5.7173263094206845,-10.046788211556178
-5.721667494043571,-10.029889520839506
-5.717466509863456,-10.046859375686571
-5.709602018344611,-10.035281888265992
-5.717435019727926,-10.046760597963152
-5.717390379228075,-10.046998637770692
-5.717394073597717,-10.046721609091865
-5.717518665054532,-10.046797011922967
-5.717381111224273,-10.04670387813572
-5.717372006250654,-10.046763644526363
-5.717546505381381,-10.046911046915978
-5.7174543926103505,-10.046817339445075
-5.7175739483955965,-10.046898465704905
-5.7214677023982325,-10.04608757388335
-5.717425017624002,-10.046891884077544
-5.7174290449030405,-10.04687377712666
-5.717331449716184,-10.046856664222178
-5.7173987038539025,-10.046951351852815
-5.717735813378307,-10.04687212856419
-5.717470414195526,-10.046767146393668
-5.7175785100694325,-10.046826140541327
-5.7172634054886196,-10.04694180768506
-5.717287412729837,-10.046840690157287
-5.717403350760494,-10.046800454297642
-5.7173386431450695,-10.046914229459125
-5.715375590674827,-10.040895662704804
-5.717492854946323,-10.04682904016873
-5.717693040628944,-10.046899056114956
-5.717429203631543,-10.046998490290113
-5.717403146243907,-10.046843600479088
-5.721331062889376,-10.0464725493636
-5.717488731888188,-10.046592085309175
-5.717490402434829,-10.04683882152601
-5.717170438514573,-10.046827142833385
-5.717444199240701,-10.04682141511109
-5.7173761748282725,-10.046745672507416
-5.717364638222082,-10.046972568840973
-5.717353076782335,-10.04687544871848
-5.72409148592445,-10.04723644868194
-5.717421143436296,-10.047069134311506
-5.717313480036378,-10.046827921676735
-5.717434522164815,-10.046706768535884
-5.717259782684676,-10.046839231381451
-5.71734762643228,-10.046813504347666
-5.717450223079895,-10.046756704318248
-5.717737940696595,-10.046899052308309
-5.717322370681307,-10.046654743526569
-5.717339690675868,-10.046748957286049
-5.71763787049985,-10.046795343987103
-5.717542774301982,-10.046965990699938
-5.7171830845418254,-10.046756362647834
-5.71733631572652,-10.046879815764516
-5.717662066159372,-10.046909664502202
-5.717192779017147,-10.046742551990375
-5.717406432905089,-10.046821289782674
-5.717600136837523,-10.046918988441204
-5.717602788316447,-10.046832443369787
-5.717564500648191,-10.046735844838947
-5.717405441040523,-10.046925360967592
-5.717405244384374,-10.04644475212194
-5.717242766316258,-10.04679650438401
-5.7174020953584295,-10.04695605332332
-5.71765177113674,-10.046901593054455
-5.7172385324684285,-10.04692095136394
-5.7173831222479095,-10.046812382599551
-5.717198080008729,-10.04672025530911
-5.717367821115052,-10.046812932614436
-5.717529385030551,-10.04672818099861
-5.7174996451019275,-10.046758179620143
-5.713643872843247,-10.045283963752777
-5.717386319034264,-10.04678433995263
-5.7174317468439035,-10.046805930520025
-5.717249796922243,-10.046887456893966
-5.717535383740631,-10.0467673202976
-5.7172697656343505,-10.046886519159138
-5.717668895902786,-10.046722747026257
-5.717496600827112,-10.046838406192
-5.717491965708819,-10.046790881292573
-5.717408096692031,-10.046812339555563
-5.717019002187274,-10.046843261848784
-5.717422911627949,-10.046747231913368
-5.717184861543303,-10.04690431387276
-5.717643744913269,-10.046774505356211
-5.71741659911857,-10.046953670501264
-5.717284280664922,-10.04682188912968
-5.7173170229990875,-10.046806398237829
-5.717434028484126,-10.046567481937368
-5.71741351109473,-10.046644007309322
-5.7173163772441775,-10.046857834762026
-5.719794889967349,-10.046268671760512
-5.717425437222358,-10.046865754893958
-5.7173020550492994,-10.046712987442096
-5.717454483691789,-10.046825315214573
-5.717204591635327,-10.046885247805706
-5.717191294791469,-10.046796213450918
-5.662013609107735,-10.126464151706694
-5.718408796288879,-10.04617024918456
-5.717481367082615,-10.046778659433071
-5.717372196352373,-10.046567335820829
-5.71734112669811,-10.046968226336976
-5.717452623166206,-10.04682287893743
-5.717388638819404,-10.04698296771688
-5.71752456418592,-10.046821814382032
-5.7175228708433155,-10.046755713656092
-5.717131002893022,-10.046660962263624
-5.717328735370373,-10.046852222254389
-5.7175997100726415,-10.046745001941252
-5.717700151366065,-10.046758404101396
-5.71696959842097,-10.046838665221513
-5.717445166047763,-10.04686203590359
-5.717298864215122,-10.046898538006475
-5.717627542689583,-10.046879716382351
-5.717474181052757,-10.04682537648373
-5.717695813616491,-10.046839979046815
-5.717570509728816,-10.046690310904514
-5.717490933019294,-10.046845168219049
-5.717733783449758,-10.046804701592045
-5.71761920120992,-10.04680294070881
-5.717375588311414,-10.046842401810473
-5.717440904500499,-10.046686859737164
-5.71746634133056,-10.046774919170366
-5.7173582077365275,-10.046769190058258
-5.717482133344896,-10.046946658374608
-5.717512372079415,-10.046763086951511
-5.705702724147068,-10.072975485340402
-5.717482779187484,-10.046969158379298
-5.717357563608337,-10.04692695889722
-5.717543336356018,-10.04681606279056
-5.717304821865414,-10.046831826377488
-5.717162564059951,-10.04671432522466
-5.7174525645010865,-10.046767664515514
-5.717441051232208,-10.046746608479324
-5.717313918443864,-10.04691656507395
-5.71729344236113,-10.046877834915234
-5.717533062394564,-10.046764007968138
-5.717310974069332,-10.046745937970227
-5.717335165203351,-10.046887960247178
-5.717400019485984,-10.046914763859135
-5.71744584622777,-10.046796263700935
-5.7176119891412736,-10.046780586950812
-5.717606531952691,-10.046789019958297
-5.717586306173634,-10.046831356892309
-5.717647516885912,-10.046887995006555
-5.717376839676674,-10.046681983196818
-5.717531049466477,-10.047017347318278
-5.7003873968668595,-10.081049528720992
-5.714779667731372,-10.048561793467682
-5.717581963276312,-10.046977967916082
-5.717294975349747,-10.046823003937464
-5.7175532191227285,-10.046720492721684
-5.717333789080127,-10.046883277127
-5.717431218111334,-10.046819558921182
-5.71753183049428,-10.046975662542652
-5.717770409356948,-10.04678180670095
-5.717421378894209,-10.046688203528028
-5.7174560379585175,-10.046802231281848
-5.717317999297331,-10.046869151376344
-5.71767545136645,-10.046746717603554
-5.717518111034016,-10.046896254056325
-5.717511537481176,-10.046774267927535
-5.717282158094734,-10.046754604158783
-5.717350890481105,-10.04682056685249
-5.7177145118998425,-10.046862335431731
-5.717687099951357,-10.046833281679932
-5.7175478560236765,-10.046878377361926
-5.717299785329915,-10.046849883425148
-5.717191502320586,-10.046832827488792
-5.717377007438135,-10.046869424886475
-5.717615933303991,-10.046882097558491
-5.717387120076887,-10.046825853464092
-5.717582035352122,-10.046806458355997
-5.717374353111145,-10.046923206754771
-5.7173154134686675,-10.04685693172461
-5.717127541050605,-10.046814512844186
-5.7175977950860135,-10.046851370320924
-5.717406012909293,-10.0469936465299
-5.717290478153656,-10.046903936479954
-5.717368431980655,-10.046829370487224
-5.717434022757699,-10.046881409025362
-5.717351778454802,-10.046831325285112
-5.717497176659642,-10.046801268633816
-5.717234491858268,-10.046831117942965
-5.717416376522186,-10.046856818465228
-5.717336971251549,-10.046916555868656
-5.717429166084477,-10.046818382869231
-5.717538563664994,-10.046856628616537
-5.717207337305986,-10.046768066289356
-5.717659337312366,-10.046805577542758
-5.717262522776885,-10.046787779936588
-5.717496861450806,-10.046741909155488
-5.7174615074858215,-10.046830954350018
-5.717259869007602,-10.046784824564435
-5.7174839953379974,-10.046939496595767
-5.717326704523417,-10.046934594651162
-5.717571851198057,-10.046885684290158
-5.717451830359447,-10.046729989582683
-5.717500278094017,-10.046786905715162
-5.717434291298022,-10.046801418345568
-5.717632413307983,-10.04690290866496
-5.7176463454806505,-10.04675730690403
-5.717364807006886,-10.046716465394011
-5.7175718261747175,-10.04705524986741
-5.717486237712288,-10.046686263923036
-5.717554448416335,-10.046875724134852
-5.717582567886965,-10.04681823528434
-5.717221404845009,-10.046684671435347
-5.717333137101533,-10.046782396953306
-5.7174592986439,-10.046710724480818
-5.717238972439248,-10.046854476289562
-5.717822862621207,-10.046789343474323
-5.717617968505801,-10.04701093870407
-5.718854671341535,-10.046103578042237
-5.717345209434357,-10.046850730409291
-5.7173998035537155,-10.046801423280804
-5.717426923615117,-10.046656571602634
-5.717612519436937,-10.046813601715089
-5.717376313463676,-10.046815182582424
-5.737024658056463,-10.09228989183137
-5.717473846145058,-10.04688956733653
-5.717224189061094,-10.04693094394722
-5.717428917793572,-10.046187134693245
-5.717434547504983,-10.046783401060877
-5.71734656767147,-10.046842891524848
-5.717734053478759,-10.046623078246029
-5.717494416586774,-10.046930702048806
-5.7175748422809285,-10.04684327292834
-5.71737152426195,-10.046789603086683
-5.7173400605969675,-10.046889597877966
-5.717764028847356,-10.046764794513454
-5.717463399497688,-10.04682391166337
-5.7174939199334185,-10.046816777177272
-5.7176191248509864,-10.046758954705757
-5.717417786415501,-10.046750561039405
-5.717455761001233,-10.04673288290974
-5.717090930592107,-10.046636553809805
-5.717305156569222,-10.046859529329708
-5.717522555000504,-10.046822263371276
-5.71760918281988,-10.04669457516514
-5.717303795148193,-10.0466129003294
-5.717557602020355,-10.046744388541454
-5.717687465284473,-10.046690002584214
-5.717378757714038,-10.046795465424845
-5.71751227688512,-10.04685913022653
-5.717175262192462,-10.046865938016651
-5.7174441581083855,-10.04699997372114
-5.717275594608077,-10.046896915103908
-5.717234672869689,-10.046765056493262
-5.717442830619652,-10.04680869833437
-5.719047153616588,-10.04679345765726
-5.717218356453098,-10.046839642927846
-5.717677817359846,-10.046817043455151
-5.717555491892161,-10.046910683968871
-5.717357600930574,-10.04687753984174
-5.718166066202883,-10.046664606448202
-5.717498444980027,-10.046810957066477
-5.717393031655366,-10.046912826564252
-5.717488788647461,-10.046718968810984
-5.717560750182591,-10.046903481653302
-5.717426869359047,-10.046703079471229
-5.7173860146368165,-10.04687648073203
-5.7175645509246,-10.046734161280291
-5.717352407388543,-10.046674535038012
-5.71740512961313,-10.046834562639
-5.717488360095438,-10.046845502747862
-5.717357127914514,-10.04688274194373
-5.717495594720802,-10.046725346467529
-5.717385642496284,-10.04691117934138
-5.717473673400582,-10.046860076723808
-5.717466583415386,-10.046840571441658
-5.717122433040497,-10.046817432065282
-5.7173626377847215,-10.046780940008489
-5.717307211281034,-10.04689998135448
-5.717315238729682,-10.046822690893878
-5.717540335566396,-10.0468127931684
-5.717538894070606,-10.046940852970668
-5.717241746198782,-10.046876601370412
-5.717415206742527,-10.046935529041605
-5.717331234867799,-10.046799595589324
-5.7175292140230916,-10.04683059492764
-5.7175819952081035,-10.046709406883634
-5.71749182175975,-10.046942057650224
-5.717642624466646,-10.046743792261143
-5.7174746204029585,-10.046816612557713
-5.717322982685331,-10.046957692683428
-5.717244302144932,-10.046731537372798
-5.717347734406327,-10.046643688441756
-5.7174068626510675,-10.04696358978822
-5.717328848811087,-10.046907403198448
-5.7174442067254985,-10.046760075990717
-5.717382695416424,-10.046655582710322
-5.717335022160466,-10.04676291741964
-5.717458897200507,-10.046881406969144
-5.717310663603939,-10.046811066001514
-5.717524927236318,-10.046774537394167
-5.717322741859882,-10.046862980562706
-5.717383038004978,-10.046755642492958
-5.7174265729925775,-10.046860499147902
-5.717458242174248,-10.046961316364136
-5.7173598713606095,-10.04675010348571
-5.717416233805182,-10.046966505119912
-5.717352119194754,-10.046675763400373
-5.717458804463396,-10.046690654516992
-5.717648560268937,-10.046760908712637
-5.717652136003883,-10.04694441037461
-5.717485406642199,-10.046728417444864
-5.717519413671086,-10.046849492713724
-5.717305757598264,-10.04690610623991
-5.717237317010025,-10.046679415651267
-5.717259092030997,-10.046924637589749
-5.718390908732331,-10.046448930365614
-5.717417863961085,-10.046814320522492
-5.7172003050006825,-10.046680108654302
-5.717475965668349,-10.046971904594436
-5.717604099191091,-10.017214626299412
-5.717386783449591,-10.04686944228536
-5.717382586513515,-10.046891682991392
-5.717484197364216,-10.04676224598546
-5.717483243491768,-10.046146157227913
-5.7173822125447105,-10.046733121859273
-5.717378216574363,-10.04676880454069
-5.717565675254455,-10.046901929564235
-5.717241738775409,-10.046842513241604
-5.717433238609382,-10.046803207853548
-5.7176892050242145,-10.046901223149408
-5.717374730765688,-10.046944402944847
-5.717677246621335,-10.046812709389776
-5.717368099726727,-10.046729370819984
-5.717120911526666,-10.046892809294496
-5.7172921572752795,-10.046773285444331
-5.717756381899609,-10.046784462304515
-5.717317473932025,-10.046839167026882
-5.717276618847999,-10.046873306741444
-5.717101395583022,-10.046858549802277
-5.717524450222882,-10.046775124925269
-5.717289595856891,-10.0468496834126
-5.717091454582584,-10.046732100425094
-5.717642810801743,-10.04682614704892
-5.717428174153253,-10.04714290839948
-5.7174086744010175,-10.046840673905056
-5.717526906293895,-10.046824917942615
-5.71757189892189,-10.046843420517323
-5.7173564720076175,-10.04678661503965
-5.717414314567171,-10.046877135542834
-5.717274832474116,-10.046939707595753
-5.717327506389365,-10.046942786527904
-5.71731781964302,-10.046620599182122
-5.717222810022546,-10.046812675387528
-5.717366069719171,-10.046917435158711
-5.717490674830482,-10.046855550704036
-5.71742184419349,-10.04697172513637
-5.7174577172941525,-10.0468911295595
-5.717383688350766,-10.0466957776287
-5.71742471230286,-10.046836225628253
-5.717287991778865,-10.046642326964182
-5.717676968334458,-10.04690479978466
-5.717357604116175,-10.04710208424359
-5.71737747780436,-10.04678086744062
-5.717273250511598,-10.04699558403491
-5.717610419518127,-10.046982955090044
-5.717170885786209,-10.046812676223496
-5.717341818891533,-10.046879037473795
-5.71776959871432,-10.046880059943648
-5.717440552716497,-10.046834983946278
-5.717287267952897,-10.046677989385064
-5.717541491317427,-10.046809588449191
-5.716925800034371,-10.046903719133333
-5.717477993845602,-10.046941825039024
-5.717491940534604,-10.046918838532502
-5.717613084696595,-10.046708579510671
-5.717204872976677,-10.046969380218329
-5.717528542538743,-10.046796649443513
-5.717515278658201,-10.04667456105588
-5.7173305578084905,-10.046647808109444
-5.717331329101314,-10.046891627402664
-5.717340208628643,-10.046755197739724
-5.717299358593849,-10.046873815573678
-5.71746518953552,-10.04684775864046
-5.717585441924316,-10.046780714703797
-5.717233288885176,-10.046691129679918
-5.717227149467778,-10.046875522288
-5.71727731743554,-10.046803702127589
-5.717547997588891,-10.046684769705973
-5.717402232159684,-10.046645800731453
-5.717558391666719,-10.04697642205024
-5.71737309570458,-10.046842085667167
-5.717409672411052,-10.046872619063867
-5.717678123648274,-10.046820504714573
-5.717478333750277,-10.047039075273268
-5.717581912638601,-10.046754499153938
-5.717403314910954,-10.04678379070068
-5.7173556749213,-10.04693999263448
-5.717229552133794,-10.04682941148101
-5.7173066096329075,-10.046851887311428
-5.717539655359138,-10.046853975174727
-5.717693792374604,-10.046815139273512
-5.703575858184248,-10.054268555871255
-5.717371250404574,-10.04688916350572
-5.717619295992137,-10.046779373991722
-5.7175803075957266,-10.04698598016676
-5.717186902757019,-10.046678222323129
-5.716531868603088,-10.04598861793512
-5.71488920344971,-10.046135266678368
-5.717527276437573,-10.046952572649928
-5.717349545770172,-10.046984293108247
-5.717780126281304,-10.046779035739783
-5.717425577742411,-10.046848639627552
-5.717666779553848,-10.046908304277766
-5.71769416567486,-10.046739608145009
-5.7171089554977,-10.04686049494514
-5.74881639873883,-10.024866913123388
-5.7173615389737815,-10.046963510805265
-5.71738107754362,-10.046844432312636
-5.717480487714143,-10.0468477368813
-5.717350732562763,-10.046857947944645
-5.717451573980876,-10.046922192021384
-5.717548409444703,-10.04684100299724
-5.717677205220461,-10.04687101513306
-5.717517522964156,-10.046675054356418
-5.717427289130837,-10.046811326168095
-5.717266838909849,-10.046861084141906
-5.717453084766777,-10.046812885913186
-5.71740848394713,-10.04678031592128
-5.7173494368268,-10.046966721684596
-5.717309877952039,-10.046684753533016
-5.717321008521515,-10.046755670454209
-5.7175094701561555,-10.046877520203443
-5.717485468895264,-10.046833161605171
-5.733316518117177,-10.043118463909543
-5.717429257255272,-10.046800696344066
-5.717311116479561,-10.046729432071611
-5.7178195814088175,-10.04690166157025
-5.71733535295332,-10.046953298210724
-5.717419375766455,-10.046716391928133
-5.7174542711492595,-10.04677313947679
-5.717561670285278,-10.046737447931704
-5.717512482935364,-10.046909672979158
-5.717740246456308,-10.046816566338336
-5.717399810722987,-10.046837759699068
-5.717557931222358,-10.04701029400819
-5.71773962482455,-10.046763890370125
-5.717469746533243,-10.046862471961896
-5.717558167138323,-10.046828500614286
-5.717515825720899,-10.046903400535411
-5.717418059704944,-10.046907074461036
-5.717264492866033,-10.046887525744047
-5.717318456640653,-10.046793041291624
-5.717205989370508,-10.04663235211381
-5.717660820028286,-10.04672929856302
-5.717394565289267,-10.04669048763938
-5.717371600373898,-10.046745695748845
-5.717373662901638,-10.046752431509814
-5.71738772165896,-10.046868457884786
-5.7174157953640075,-10.047008589756851
-5.717575745949316,-10.04673964610003
-5.717185839049295,-10.046730315765773
-5.717497102336429,-10.046761374652482
-5.71738172384986,-10.046834622548962
-5.722025335729744,-10.04561164748526
-5.717438566134081,-10.046959472418296
-5.71765724133996,-10.046735992797064
-5.717374433137624,-10.0470026402327
-5.717331367409503,-10.04689556180938
-5.733969835578762,-9.99517241666988
-5.717622905660906,-10.046888030055657
-5.717500430801718,-10.046865366510282
-5.717366936375787,-10.047081462658962
-5.717397403910908,-10.046852132935882
-5.717501814212762,-10.046716859365793
-5.717547683847172,-10.04665744170147
-5.717555178910587,-10.046884192898109
-5.717647544654441,-10.046774668458555
-5.717622532469338,-10.046867815268204
-5.717344069811341,-10.046847645230969
-5.717308633309441,-10.046746981175607
-5.719824249417613,-10.048211368028214
-5.71721799111789,-10.046784094041534
-5.717536223765826,-10.046872695218784
-5.717430712584156,-10.046788839832416
-5.7174358918972095,-10.047109612667988
-5.717701486167663,-10.04689121639738
-5.717563168859266,-10.046916941495134
-5.717283256521314,-10.046773783098002
-5.7175600059874565,-10.046778224121546
-5.717214852738324,-10.0469051137824
-5.717424573022307,-10.046783908683302
-5.717381205580827,-10.046801733924896
-5.717490654204782,-10.04683560447785
-5.717102926933585,-10.046978664096835
-5.717501814259455,-10.046887725475424
-5.717368207648298,-10.046819256908512
-5.7174391541452065,-10.04682953261838
-5.717408480287944,-10.046809837784506
-5.717681605658045,-10.04680740057331
-5.717147317516844,-10.046857137260472
-5.716834293944402,-10.047236555183767
-5.717298096307717,-10.046865323468037
-5.7174656581419825,-10.04681754481601
-5.717476970291778,-10.046870313343566
-5.717302645502614,-10.046904016179225
-5.71743673322327,-10.046914143429262
-5.7174753174410275,-10.046613343706213
-5.7175112700535395,-10.046848341269332
-5.720881327767345,-10.047237857426351
-5.717374073613886,-10.046792981861229
-5.717485324423144,-10.04677043186416
-5.717430224483901,-10.046917384181835
-5.717960636401925,-10.042838266504168
-5.7176323469153045,-10.046932160577606
-5.717357548809608,-10.047039044986784
-5.717396484432942,-10.046987553103545
-5.717495369406263,-10.04659936617946
-5.722667067243243,-10.065042296497108
-5.717466619185245,-10.046796295880874
